FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,FAC8_1,FAC9_1,FAC10_1,FAC11_1,FAC12_1,FAC13_1,FAC14_1,FAC15_1,FAC16_1,FAC17_1,FAC18_1,FAC19_1,FAC20_1,FAC21_1,FAC22_1,FAC23_1,FAC24_1,FAC25_1,FAC26_1,FAC27_1,FAC28_1,FAC29_1,FAC30_1,y
0.57655,-0.23886,0.66576,-0.35328,-0.99997,0.71568,-0.02933,-1.24549,-0.14101,-0.69142,0.67974,0.41225,1.08118,0.24534,-0.19447,-1.61569,-0.01657,-0.05345,0.52731,-2.07389,-0.41649,0.48827,1.24965,0.61644,0.52683,-0.15962,-1.42188,0.00002,0
0.26033,-0.53043,0.38596,-0.35468,-1.45049,0.16569,1.16570,2.03510,0.78605,-0.66537,0.03039,0.57901,-0.12238,-0.44156,-0.41074,0.76096,0.13810,-0.86574,2.04932,0.32700,0.54272,0.07135,-0.16939,-0.58015,-0.72895,-1.13423,0.54323,0.52244,0
0.10856,-0.18723,-1.52608,-1.12823,1.00867,-0.35046,-0.10530,-0.08310,-1.35710,0.90639,1.26896,-2.35134,1.04726,-0.89744,-0.28975,-0.44618,1.24782,-0.44661,2.31353,0.19697,-0.18031,-0.38905,-1.67183,0.09994,-1.46474,0.05611,0.06673,1.87403,0
-0.11179,0.20246,0.03597,-0.75678,0.15328,-0.10301,0.24360,-0.65946,-0.25556,-0.97622,0.11333,0.57604,-0.29485,0.30821,0.10180,-0.94434,-1.36372,0.13923,-0.66134,-0.48307,-0.76214,-0.87137,-0.17138,-0.00488,1.01655,0.05471,-0.45406,-0.30899,0
-0.17565,-0.86769,-0.38571,0.25193,0.64084,0.18712,-1.12763,0.69801,0.63796,-0.58117,-1.02572,0.33329,-0.08427,-0.55791,1.35779,-0.78362,0.19546,-0.58162,0.37191,-0.30023,0.14960,0.23057,0.41032,0.02889,-0.72316,0.14581,1.12023,0.09282,0
0.29408,-0.89041,-1.57155,-0.80527,-0.08906,0.37939,-0.54156,0.61311,0.17981,-0.30129,0.58555,-0.57945,0.28331,-0.39279,-0.55172,0.57265,0.82410,-0.11362,0.65770,1.27745,0.89938,-0.60750,0.25313,-0.06120,0.80948,1.19238,0.21126,-0.54044,0
-0.27037,0.96564,-0.85156,-0.65284,-0.33271,0.37860,-0.23592,0.74895,0.57970,-0.85523,0.88177,0.47170,-0.52675,-0.06662,0.04844,-0.84459,-0.45265,0.20197,-0.33960,0.16471,0.06336,-0.39388,-0.18189,0.03394,-0.41392,-0.89112,-1.12732,-0.49744,1
0.42478,-1.85465,-1.21985,-0.78587,1.17485,0.78249,-1.40944,0.84132,-0.46794,0.66077,1.27913,-1.56326,1.28528,-1.40419,-0.88223,0.46369,-0.16409,-0.77491,-0.09805,0.73617,1.20278,-0.08953,0.69948,-0.28671,0.02796,-1.09851,0.13261,0.16195,0
0.07470,-1.05546,0.75282,0.75215,-0.21009,0.22800,0.87531,0.01800,0.04280,0.45055,0.47148,-0.64295,-0.02812,0.40304,0.80888,0.51550,0.20941,1.18238,-1.48903,-0.20425,-0.49939,0.73319,-0.96597,0.32233,1.21048,0.16022,0.08656,-0.31549,0
-0.28785,0.13416,-0.42537,-0.29475,-0.02236,0.15648,0.43373,-0.06600,0.47764,-0.75413,0.64653,-0.78734,-0.29798,0.55166,-0.32829,0.35700,-0.10633,-0.14461,-0.38650,0.02194,-1.45401,0.24610,-0.35503,-0.05989,-0.29582,-0.77328,-0.67056,-0.07758,0
0.27296,-1.32486,-0.59195,-0.26989,0.83550,0.33924,-0.93993,0.53403,0.96262,-0.66385,-0.25691,0.11591,-0.75227,0.45822,-0.52921,0.67954,0.65155,0.39287,-0.41456,-0.06874,1.04590,-0.74733,-0.45845,0.20676,0.14894,-0.36707,0.80852,0.08610,0
0.40499,-0.58349,-0.39112,-0.05503,-0.22410,-0.19173,0.28466,-0.18961,-0.22804,0.74519,-0.44589,-0.44335,-0.01505,-1.54072,-0.34206,1.06557,0.09825,-0.78666,-0.07951,-0.33088,0.92780,1.80402,0.80455,0.36058,-0.00173,-1.47596,-0.74991,0.59154,0
0.97002,-0.86254,-1.60739,-1.23976,0.48423,0.16351,-0.45895,-0.34320,-0.40520,-0.14256,1.52642,0.54625,0.45084,-0.46916,-1.37589,-0.69504,1.03293,-0.40269,2.51791,0.24851,0.88040,0.33449,0.34058,0.54490,0.41017,-0.01621,0.51392,-2.02922,0
0.39957,-0.94679,-1.14946,-0.81839,1.54990,-0.04220,-0.31429,-0.65929,-0.16922,-0.13502,0.78802,-0.83385,-0.47236,0.29313,-0.57821,0.36139,-0.48278,0.50758,0.34685,0.03955,1.03656,1.03003,1.32681,0.38622,-0.53139,0.76820,-0.85329,1.02698,0
0.29698,-1.17558,1.03694,1.73914,-0.40845,0.16531,0.90702,0.20292,0.13823,0.87519,0.10968,-0.32202,-0.19005,1.00471,-0.95611,0.59493,0.90804,0.37998,-1.56686,-0.51196,0.72427,-0.29403,-1.06370,-0.11801,-0.58276,-0.95754,0.34891,0.30581,0
0.00064,-0.93285,-0.04342,0.32517,0.74423,0.27119,-0.23005,0.28783,-0.51504,0.70064,-0.64193,-1.05868,-0.21854,-0.34940,0.22859,-0.93148,-0.91821,-0.47334,-1.54237,-0.04076,0.29775,-0.16279,-0.30264,-0.45944,-0.09725,1.48760,1.38565,1.58980,0
0.31282,-0.29290,0.34570,-0.14923,1.02304,-0.61854,1.15504,-0.77359,-1.40008,0.79509,0.51671,0.01500,-0.85563,-0.23097,0.81772,-0.83337,-0.40932,1.06237,-0.22879,0.26017,1.03154,-1.15479,0.02304,0.00159,-1.42327,-0.20660,-1.83980,-0.05338,0
0.88811,-0.81411,-0.26123,-0.78502,0.91535,0.68246,-1.65647,-0.96303,0.61426,-0.13508,0.62762,-0.31337,0.81471,-0.86113,-0.61312,0.07753,-0.98786,-0.33115,-0.19885,-0.44962,0.99439,-0.74610,0.74552,0.48805,1.02454,-0.66903,-0.66698,-0.18590,0
-0.39804,0.16534,-0.04364,-0.38002,-0.61305,0.20683,0.50857,-1.48892,0.90106,-0.84701,0.38307,0.11639,0.00790,0.62242,1.13481,0.61027,-0.34766,0.69607,0.55531,1.26358,-0.50646,-1.45298,0.96359,-0.34271,1.44972,-0.99252,-0.17772,0.03484,0
-0.24280,-0.27141,1.17619,1.21090,-0.37318,0.42159,-0.55935,0.35298,-1.82107,-0.28667,0.66690,1.89294,0.21594,-0.47758,-1.50788,-0.29774,0.90005,-0.98450,-0.20403,0.34083,0.92064,-0.75870,0.45548,-0.18326,0.96256,-1.23930,0.66561,-0.19346,0
0.34500,0.68777,0.22664,-0.67697,-1.10645,-0.11959,0.48573,-1.19234,-0.35766,0.03391,-0.06774,-0.47631,-0.31870,0.23301,-0.50527,-0.57884,-0.62014,-0.14623,-0.69121,-0.71784,-0.22420,-0.11897,0.18214,-0.56650,0.01476,-0.63068,-0.18781,0.58076,0
1.65576,-1.73652,2.40032,-0.46929,-0.61530,0.66793,-1.05288,0.70673,0.11645,0.31973,-0.66369,0.81681,0.80191,1.26115,0.80986,2.03043,-0.36114,1.75602,0.25711,0.77518,0.65746,0.66093,-0.73877,1.00904,-1.49035,-1.45774,-1.16542,0.92854,0
-0.23220,-1.12103,-0.33191,0.22294,-0.38262,0.58717,0.39596,1.06578,0.18934,-0.46340,1.73022,-0.71045,1.01631,-1.26522,1.96235,-0.60461,0.81465,-0.03938,-0.25208,-0.33056,-0.87072,1.17857,0.50473,0.24852,0.60481,-1.70376,0.31171,-0.44826,0
2.13860,2.68329,0.20606,-0.23239,-0.51067,0.31989,0.35401,0.44074,1.78015,-2.06958,0.31383,-0.54337,-0.82085,-0.20516,-0.12103,-0.90529,1.15145,-0.20317,-0.74148,0.16767,2.41666,-0.74341,2.20435,0.84740,0.99341,0.07413,-0.76725,0.39888,1
1.70746,-1.38353,1.19134,0.30420,-0.54056,1.15735,-0.63015,-1.04190,0.64055,0.65291,-0.22742,1.13206,1.35228,-0.99823,-0.73635,1.96425,1.39594,1.77181,0.49543,1.09039,-1.15304,0.87889,-4.37564,1.16330,0.07316,-0.31502,-0.00440,1.14908,0
1.12289,-0.24652,1.44452,0.58346,-0.33514,0.05034,-0.15106,-0.04356,0.62149,0.08774,-0.89790,-0.66179,0.91121,-0.03394,0.14740,0.71322,-1.54762,-0.80839,0.08550,-0.95731,-0.07964,0.03286,1.56829,-2.12927,-1.34005,-0.18503,-0.80248,-1.36921,0
-0.07269,-0.29908,1.88676,0.64087,-1.16325,0.35843,0.10005,1.04173,0.08673,-1.10873,-0.59872,-0.28873,0.50445,0.89041,0.74376,0.60494,-1.04710,0.03935,-0.45681,-0.80882,1.07569,1.14134,1.17231,0.11489,-1.06897,0.45369,-0.78661,1.04052,0
-0.30937,0.26643,-0.23530,-0.22308,-0.82102,-0.33463,0.66676,-0.22909,-0.37685,0.12348,-0.10749,0.97128,-0.24741,-1.73948,-0.56499,-0.00701,0.31871,-0.15014,1.19246,0.61494,1.91884,-0.21216,-0.17353,-0.06333,-0.30527,0.33652,-1.05901,0.07302,0
0.08643,-0.54065,-0.53760,-0.21349,-0.27652,0.40299,-1.17911,1.29793,-0.47638,-0.54502,-0.17671,-0.08867,0.31249,0.08986,0.03617,-1.39362,1.74589,-1.21129,-0.32410,-0.42488,1.75574,-1.39565,0.00998,-0.24078,-1.12662,-1.51283,0.63057,-0.64316,0
0.56134,-0.15785,-1.45929,-0.56140,0.73354,-0.09316,-0.48030,0.32988,-0.16787,-0.69247,0.53462,-0.04686,-0.19721,-0.26513,-0.00603,-0.01956,-0.48781,-1.17362,0.93166,-0.45864,-1.60577,1.07321,-0.90562,1.22199,0.65885,-0.58998,-0.72129,-0.43562,0
-0.18074,-0.92286,-1.74043,-0.68550,-0.29329,2.50134,-0.20027,0.33867,2.55454,-0.89334,-2.18414,-1.89033,-0.76208,0.49710,0.28714,-1.73967,1.28952,1.00385,0.05429,3.03228,-0.96303,1.84657,-2.94896,-1.69499,0.16420,-0.04778,0.35512,1.34332,0
-0.34073,-1.20578,0.22292,0.96291,-1.42523,0.24291,1.33977,1.45619,0.77449,-0.69665,-1.00285,0.89758,-1.17622,0.22213,-1.66215,-0.40886,4.38369,-0.42549,1.75617,-1.62618,1.43980,-0.25241,0.69457,-0.64695,0.81408,1.91483,-0.64296,-0.84409,0
-0.57923,-0.45694,0.12610,0.61328,0.42029,-0.11884,1.55754,-0.19489,1.48575,0.76243,-0.07094,-0.19598,-0.53973,-1.09657,0.12028,0.21321,0.75858,-0.69155,0.49675,-0.05879,-0.30438,-0.76742,-0.97848,0.12651,-1.00329,-0.63459,0.75899,1.29145,0
0.69671,-0.82648,0.46066,1.08632,-1.01231,0.04725,0.47780,0.26390,-0.31285,0.62378,0.03092,-0.40986,0.51150,0.17037,-0.38283,1.41159,-0.08259,0.31104,-1.60097,-0.39571,-0.73510,0.25942,-0.52303,0.05093,0.48588,-0.66739,0.18151,0.16071,0
-0.06633,-0.52611,-0.62895,-0.27178,-0.14750,0.21802,0.60587,-0.20498,2.17705,0.37975,-0.31458,-0.21921,-0.91019,-0.56754,-0.43348,0.96318,0.67959,-0.24497,0.15733,-0.33738,0.02670,0.09137,-0.39091,0.68938,1.21860,0.97831,0.18646,0.73129,0
-0.45063,-0.61035,-0.10626,0.35098,-0.20857,-0.20236,0.40861,1.21804,-1.02076,0.23895,-0.18158,-0.33127,-0.68726,0.29778,0.40971,-0.70640,1.11344,0.07649,-0.76991,-0.57416,1.71230,-0.18150,-0.74867,0.41067,-0.55111,0.40254,-0.21129,0.54966,0
0.52765,0.01897,0.51377,-0.21614,0.46451,0.09574,-1.46467,1.13322,-0.68285,-1.23212,0.69149,-0.39868,-0.40777,1.55042,-1.74321,0.17476,-1.70419,-0.59595,-0.31272,0.22992,2.07739,-0.19526,-0.36979,-1.22920,-0.76868,-0.19975,0.64374,-0.92283,0
-0.54831,0.14117,-0.58010,-0.24866,0.08900,0.04673,-0.55327,0.48144,-0.64354,-1.38188,-0.27098,-0.10110,-0.06761,0.16509,0.73262,0.30355,0.71495,0.81107,-0.04443,-0.08926,-0.35114,-0.14543,-0.66666,-0.01714,-1.06659,-0.06487,-1.21798,-1.12681,1
-0.22486,-0.22510,-0.42524,-0.01991,0.54524,-0.25081,-0.42267,0.61465,-0.13354,-0.13945,-1.23457,0.05856,-0.22488,-0.83837,0.77423,-0.26542,-0.01139,-0.93949,-0.40836,-0.06358,-0.38292,-0.19382,-0.45852,-0.05975,-1.53927,-0.15245,0.31969,0.62298,0
0.61867,-0.26136,-0.37007,-0.06054,0.00562,0.26821,-0.23125,-1.17194,-0.21238,0.01931,1.18426,-1.17773,1.26394,-0.44828,0.86632,-0.32816,-0.23858,-0.89477,0.72098,-0.31759,-0.55719,0.50091,0.40908,0.69276,1.01414,-2.16814,-0.20016,-1.50262,0
-0.32605,-0.69140,0.33977,0.65238,-1.06348,0.67661,0.31285,1.09438,0.71497,0.15920,0.95632,0.14392,-0.14025,0.32665,-0.19956,-0.37768,0.85787,1.42898,-1.65924,-0.18641,0.01057,1.15672,0.35444,-1.15586,-2.96775,1.52150,-0.20432,-0.10835,0
0.27836,-0.62345,0.19893,0.07755,-1.26813,0.57409,-0.17919,-0.29785,0.33834,-0.08370,0.06120,0.14873,1.43829,-0.63256,-0.90328,0.13796,1.16694,-1.04946,0.35737,0.35211,-0.08134,-1.91334,0.21200,0.58260,0.34977,-0.80959,-0.26414,-0.45935,0
-0.28597,0.39569,-0.79019,0.86017,0.31080,0.51443,-0.66831,-0.24817,1.22991,-2.33247,0.06792,1.09684,-0.59786,0.70447,-0.14231,0.51582,-0.58303,1.17409,-0.01259,-0.31801,0.81911,0.21573,0.66125,0.73551,-1.31142,-0.69189,-1.27082,1.19851,1
1.22075,0.49934,-1.54109,-0.46864,-0.44107,-0.53473,-0.86902,0.42597,-2.14116,-0.64539,0.35406,0.82678,-2.11535,0.75822,-0.48291,0.20937,-1.50115,0.40321,-1.73789,0.47590,-0.55538,0.33601,0.53103,-0.03014,0.95870,0.50427,-0.62192,0.40288,0
0.36128,-0.44986,-0.05694,0.60886,0.88523,-0.33853,0.03938,-0.94544,-1.18362,0.19095,0.16076,0.08330,0.18894,-0.82985,0.60763,-0.60810,-1.28335,-0.14281,-0.01606,0.30295,0.64161,0.60639,-0.49856,0.22619,-1.70261,-1.21326,-1.28349,0.69106,0
-0.70002,1.39204,-0.70444,-0.13753,-0.26388,0.39675,-1.10138,1.01321,-0.40406,-0.38091,0.03230,0.86213,-0.72825,-0.43461,0.22226,-0.08246,-0.36531,-0.62301,-0.14929,-0.48896,0.19911,0.96264,-0.45248,0.37686,-0.02094,-1.27449,-0.15402,1.19142,1
-0.33220,-0.80099,0.68659,0.87344,-0.49175,0.56559,-0.04648,0.59977,0.56904,-0.01723,-0.50556,0.26805,-0.68651,0.91774,-1.25548,-0.39401,1.84114,-0.33699,-0.64235,-1.19569,0.51827,0.42279,0.81886,-0.50265,-1.97578,0.88724,-0.48280,1.03478,0
-0.16667,-0.03229,0.25770,-0.60520,0.08779,-0.82909,1.34315,-0.74000,-0.78115,1.01389,-0.88320,0.09828,-0.76574,-0.05229,0.94493,-0.90448,0.50212,0.57598,0.89314,0.34090,2.73783,-1.89367,-1.33338,-0.04419,-1.16896,0.08808,0.97327,-0.73416,0
1.07963,-1.03061,0.16813,-0.25405,1.71623,-0.88359,-0.83916,-0.73245,-2.89690,0.60322,-0.10648,0.25848,-0.89686,0.18440,0.79942,-0.47714,-1.59543,0.38238,-0.25679,-1.47634,-0.46185,2.09189,0.68393,-0.94282,2.41211,2.03605,0.93816,-0.79152,0
0.68264,-0.19949,-0.64348,-1.64468,0.88990,-0.18690,0.53634,-0.21083,0.16461,-1.31388,0.23481,-0.32019,1.04502,-2.06463,-1.58266,-0.56010,1.26473,0.64916,0.11689,-0.31346,1.04477,0.37717,0.04396,0.38423,-0.04529,1.35599,0.45084,1.13417,0
-0.79978,0.75413,-0.62113,-0.80352,-1.41763,0.24801,0.54449,0.33323,1.13968,0.09126,-0.02097,-0.26042,0.32578,-0.17783,0.75142,0.00125,-0.37016,0.35326,0.34100,0.27040,-0.21263,0.07441,-0.32144,-0.36296,0.44162,1.26994,-0.48632,-1.00133,1
0.34176,-1.21915,1.04601,0.78532,-0.85465,1.05181,-0.91774,0.11483,0.48286,0.14293,0.35756,-0.10905,0.58272,0.95419,-0.83941,-0.86565,1.04543,-1.02476,-0.91199,-0.96357,0.49996,-0.79428,1.14885,-0.82398,0.90039,-0.72622,1.91587,0.60373,0
0.80768,-0.86857,-0.29281,-0.15140,0.01833,-0.05172,-0.21536,-0.01806,-1.59330,-0.57307,1.12458,1.41836,0.63548,-0.72326,-0.77483,-0.68798,-0.99179,-1.25773,0.92371,0.76898,-2.49415,-0.94037,1.01394,0.20178,1.16184,-0.57204,-0.14698,0.23888,0
-0.18109,-0.45917,-1.22435,-0.34331,0.48167,-0.67018,1.58837,0.07287,1.07909,0.81663,-0.83624,-0.95916,-1.47357,0.62634,0.56541,1.11388,0.94683,-0.08259,0.41863,-0.28654,0.07751,-0.30492,-0.21410,0.67756,0.52818,0.38895,-0.60176,-0.94846,0
0.20944,-0.89614,-0.08950,1.44851,0.79694,-0.16692,0.33094,-0.13342,-1.02128,-0.42937,1.26409,0.06692,0.52848,-0.47770,-0.35099,-0.72616,-0.59315,-0.39354,-0.53297,-0.49152,-0.19576,-1.07518,0.15574,-0.88305,-0.37223,0.49758,-0.05778,-0.22888,0
0.12189,-0.83545,0.50534,0.63214,-0.98025,0.06262,-0.60667,0.22715,-0.39679,0.34300,-1.50690,-0.34676,0.33211,0.37162,0.92271,2.36107,-0.15395,1.13296,-2.32817,-0.32300,0.17438,0.13490,-1.50313,1.39953,0.28222,0.25484,0.28554,1.60745,0
0.72807,-0.79244,0.51133,0.69546,0.58373,-0.03877,-1.20393,-1.09883,-0.93119,0.38537,-0.74391,0.91128,-0.27153,-0.17357,-1.12852,-0.34002,0.25351,-0.17798,-0.01170,-0.30930,1.32915,-0.44859,0.35235,-0.99187,-0.50701,0.51463,-0.21975,-0.50682,0
0.39541,0.24332,0.82559,-1.18600,-1.43943,0.25663,-0.00453,-0.18643,-0.00808,-0.86189,-0.54525,-1.11353,1.06358,0.89707,1.05193,0.65287,-0.40164,0.16289,1.75622,0.39290,2.11794,-0.72305,-1.00813,-0.01099,-1.29780,-0.73555,-0.21118,-0.29554,0
0.43378,-1.31348,-2.40239,-0.63477,1.67144,-1.23347,1.11299,-0.40523,-1.77506,0.30905,1.21659,-0.64929,-0.22130,1.07770,1.72839,0.04142,-0.79907,1.85753,0.84188,0.50448,0.80099,1.53163,1.04824,-0.19324,-0.91841,-1.44469,1.90683,0.24382,0
0.10026,-0.18535,0.74242,0.09546,0.02688,-0.32997,0.71461,-0.78388,-0.31751,1.28999,-0.35162,-0.64190,0.28289,-0.98636,1.18833,-0.30596,-1.08673,-0.21389,-0.49629,-0.67305,-0.48433,0.96945,-0.51625,-0.24561,-1.23596,-0.80887,0.71675,0.87704,0
0.62169,-1.10205,-1.44259,0.17192,1.66273,0.07529,-0.24410,0.97475,0.43513,0.05617,1.20780,-1.68284,-0.10350,-0.15330,-0.32813,-0.02925,0.51127,-0.79232,-0.48151,-0.08603,0.66634,-1.15409,-1.14614,-0.09350,-1.42628,-1.94850,0.14323,0.04427,0
0.32836,-1.41199,-1.72227,-0.48353,0.47888,-0.23664,1.22151,0.47177,1.60688,1.16880,0.75172,-1.24277,-1.47753,0.21555,0.19750,1.73025,0.16436,1.05133,-0.25738,0.81683,0.38503,-0.16132,0.78219,0.30586,1.94732,0.72786,0.73997,-0.62271,0
0.08968,-0.03925,0.45741,-0.01530,-0.90108,-0.13619,0.50970,-0.69706,-1.62809,0.02150,1.92128,-1.07860,0.25708,-0.09401,0.19428,-0.22556,-0.61536,0.52456,-0.61991,0.18984,0.05133,0.15793,0.73502,-1.17813,-0.92397,0.83460,-0.56531,0.24441,0
-1.02525,0.29757,0.05149,-0.23307,1.07090,0.87263,-1.03127,-0.06941,0.99405,-1.23206,1.11641,-0.24977,0.10680,-0.09101,-0.19989,-0.30477,-0.48339,-0.24729,-0.20019,0.16398,-0.37326,0.25709,-0.23850,0.31098,-0.81207,-0.72383,0.76295,0.98931,0
-0.38343,-0.03251,-0.34573,-0.64342,1.71698,-0.19041,-0.48117,1.30268,2.26758,-2.18623,-0.28235,0.06365,0.02051,-0.96672,-1.31727,0.56628,0.83310,0.67687,-2.60528,0.33985,0.05076,-0.85508,0.26353,-0.36321,0.13361,-0.29579,0.02645,-0.94352,0
0.70764,-0.50756,-0.17490,-0.60729,0.70133,-0.38985,-0.12262,-0.79754,-0.73585,0.35300,-0.15065,0.06970,-0.27373,-0.59758,0.24967,0.07905,-0.66483,0.06233,-0.01067,0.08781,0.62746,-0.44947,0.56896,-0.04784,1.10963,-0.17645,-0.74763,-1.74856,1
-0.01806,-0.00292,0.54255,0.10952,0.51775,-0.21397,0.12033,-0.79697,-1.04075,0.56207,0.47664,-0.11081,-1.17491,0.83273,-1.54395,-0.11101,-0.63949,0.19842,-0.83454,-0.05534,2.29568,-0.48996,-0.84540,0.00380,-0.48387,1.00537,-2.37850,-0.21041,0
-0.14020,-0.21455,0.33056,-0.32398,0.24216,-0.03119,-0.40931,-0.65828,-0.46506,0.32242,-0.35792,0.00303,0.64460,-1.44085,-0.19478,-0.02384,-0.91946,-0.53741,-0.38825,0.27072,1.10240,0.21190,0.47912,-0.13268,0.67350,-0.02426,0.62239,-0.72824,0
0.53357,-0.48545,1.08198,0.63419,-0.64216,0.76988,-0.42684,-1.20974,0.64861,0.42533,0.59858,0.27733,0.91887,-0.68196,-0.85510,1.36679,-0.16415,1.10577,-1.29974,-0.43402,-0.54465,0.96641,0.28644,-0.43078,-0.08196,0.76583,-1.48570,-0.18985,0
-0.28980,-0.82797,-1.08592,0.38896,0.76324,0.36720,-0.86726,0.30650,1.08063,-0.46856,0.57185,-0.14029,-0.04663,-0.65526,-1.08379,0.69099,-0.59782,-0.71230,-0.58175,0.02177,0.65753,0.03907,0.33593,-0.30091,0.26901,-0.03216,1.04246,0.60102,0
0.80807,-1.18770,0.78720,0.64678,-0.24401,0.61717,-0.16896,-0.71249,0.29537,1.04405,1.08473,-0.90596,0.12579,0.50967,-0.30380,1.53967,-0.41154,1.95789,-1.83887,-0.47406,0.91527,1.45082,-2.98488,0.70634,-1.51891,-0.55530,-0.36700,1.49335,0
1.61631,2.01170,-1.04682,0.48626,-1.67552,0.64079,-0.57127,-1.16907,0.37881,-0.77918,1.08357,0.10791,-0.50682,-0.58715,0.23547,0.24554,-0.28505,-0.78700,0.71537,-0.25908,-1.03275,-0.68857,0.86288,-0.16241,-0.44955,-0.26761,-1.27645,0.90086,1
0.38197,1.40829,1.35472,-0.68080,-0.61729,-0.97664,2.77749,0.24922,0.82023,0.13865,-0.67234,0.95030,1.46122,-3.89923,-0.32378,-0.75693,0.49284,0.83422,-1.32980,0.79973,-0.10139,-0.86900,-0.67219,-1.10080,0.20393,-0.93322,0.71316,-0.38933,1
-0.34326,-0.29981,-1.03687,0.04375,-0.03254,-0.40350,0.71054,0.02997,0.02072,-0.53146,-0.50712,1.50376,-0.18160,-0.92896,-0.57128,0.03188,0.20478,-0.15473,1.63159,0.28793,-0.63608,-0.30365,-0.91730,-0.44841,-0.58545,0.94791,2.19465,0.08036,0
0.36020,-2.05200,1.70915,1.68430,-1.01354,1.61562,0.51546,-0.44070,1.59074,0.60378,-2.17497,1.64847,-0.06752,1.40153,1.64420,-4.71464,3.12947,0.31363,0.82421,1.67193,-0.59014,-1.46939,1.08077,-0.92429,0.48479,0.27567,-0.63637,1.40748,0
-0.23024,0.41806,-0.05340,0.60730,0.10928,-0.90850,1.86601,-1.56519,-0.72425,1.13976,-0.39172,-0.90478,-0.79068,0.55459,-0.03010,0.21395,-0.32501,-0.23773,-0.64686,-0.53398,0.84409,-0.00490,-0.42620,0.39233,-0.78241,-0.10911,-2.66995,-1.80733,0
3.35006,2.54750,0.80087,0.89415,2.33102,-1.70476,1.77515,1.11856,-0.34925,0.19968,-1.17195,-2.32155,-0.16146,-0.75305,0.82252,1.14771,2.54435,-1.04389,0.79556,0.08006,-0.97747,-0.28253,-0.21708,0.48513,0.52267,0.66652,-0.53782,0.09189,1
0.82227,-0.31258,-0.24093,0.07252,0.04517,-0.68275,0.10024,-0.55183,-1.61565,0.45437,-0.52141,-0.28121,-0.02509,-0.23525,0.78479,-0.70085,-0.40620,-0.55948,0.40182,-0.72166,0.57804,-0.26040,0.08599,0.19004,0.43820,-0.03503,-0.85082,-0.27771,0
0.71460,-0.69666,0.07752,-0.04411,-0.45934,0.47679,-1.17626,-1.02855,1.72833,0.66353,-2.23677,-0.13214,-0.36025,1.35474,0.25612,-0.36038,1.77001,-1.26928,0.53268,-1.01530,-0.08253,-1.53916,-0.93945,0.81044,0.60519,-0.12459,0.42789,0.43273,0
1.56161,-0.83952,0.27866,0.27590,-0.26553,0.48014,-0.86052,-0.74768,-1.05186,0.26814,1.51693,0.03477,1.57658,-1.13992,-0.31621,1.06025,-0.45668,0.50740,-0.22291,-0.65099,-1.67776,0.85429,-0.15678,-0.27756,-0.34348,-2.08765,-1.23964,-0.19494,0
0.26510,-0.09846,0.02112,0.04972,0.60818,0.08967,-0.89939,-0.11409,-0.17737,-0.00871,-0.75158,1.65353,-1.12262,0.35410,-0.48409,-2.10331,-0.76173,-0.92389,-0.20293,-2.00506,0.47519,-0.19810,-0.25341,0.51726,0.75039,-0.68405,2.01439,0.57852,0
-0.57238,-0.27144,0.78004,0.76785,-0.74794,0.14410,0.64717,-0.40938,0.34673,0.44798,-0.70335,0.12136,-0.15727,-0.11449,-0.44659,-0.24469,-0.10772,-0.41365,-1.83276,0.11087,-0.43568,-0.64504,0.59343,-0.65580,-0.10501,0.06320,0.42722,0.21633,0
0.23865,0.19749,0.28686,-0.56508,-1.11612,0.50290,-0.21045,0.07386,0.01870,0.09169,0.44861,-0.04599,0.43700,0.17599,-0.69127,-0.21494,-0.46491,-0.02177,-1.33815,-0.32463,-0.89230,0.00394,-1.29995,0.19358,-1.64165,-0.95095,-1.05618,-0.88019,0
0.43789,-0.15421,1.27385,0.41798,-0.54180,0.43987,0.27921,-1.51955,1.30225,0.13149,0.19249,0.39843,0.72589,-1.36063,-0.44265,1.55197,-0.22451,0.78634,0.19161,0.49513,-0.97534,-1.06767,-0.37934,-1.25444,-0.97762,0.20302,0.11155,0.77906,0
-0.13461,-0.85486,1.07119,-0.42613,0.21051,-0.16225,1.70793,0.56348,0.73219,0.15468,0.59683,-0.83382,0.06093,0.66703,-0.61061,0.86770,-2.06676,-0.99021,1.87749,0.52245,-0.22280,0.56499,-0.47695,-0.56369,0.35954,0.20969,1.23420,-1.29019,0
0.59916,-0.78183,-0.17004,-0.48835,1.18762,0.13558,-0.94659,-0.16521,0.59865,0.53656,-0.35558,-0.51227,-0.85330,0.58335,0.28617,-1.18934,-1.19789,-0.87857,-1.09439,-0.85212,-0.79172,-0.86456,0.09914,0.11718,-0.05095,1.99395,-0.42427,0.84954,0
0.63836,-0.53966,0.43705,0.76694,1.29974,-0.06160,0.79944,-2.38827,1.52809,1.59416,0.08757,-1.25978,-1.03417,0.73991,-0.17165,0.90084,1.53209,-0.27532,0.61381,0.58261,1.20742,-2.46855,-0.57257,-1.08289,0.16236,-1.39199,1.22975,0.07342,0
0.49033,-0.27786,-1.78902,-0.45168,-0.73601,0.22613,-1.32014,1.34242,-1.13271,-0.99452,0.68764,-1.05316,-0.36386,0.65939,0.22403,0.19330,1.13165,0.23054,-1.74685,0.01342,1.48433,-1.22695,0.10954,-0.98660,-0.80858,-0.51155,-1.15856,-1.04730,0
